x,y
-0.8139290433532413,0.5809642952764631
-0.8259568231388736,0.5637333822919655
-0.8376198836430415,0.5462535405155902
-0.8489130747865548,0.528532488553388
-0.8598314098141207,0.5105780515230376
-0.8703700674963546,0.49239815759849365
-0.8805243942586998,0.47400083450912783
-0.8902899062363138,0.4553942059949109
-0.8996622912540178,0.43658648821919677
-0.908637410730431,0.4175859861406963
-0.9172113015054529,0.3984010898462414
-0.9253801775902821,0.37904027084595887
-0.9331404318392025,0.3595120783324903
-0.9404886375423982,0.3398251354059078
-0.947421549939091,0.31998813526599806
-0.9539361076503359,0.30000983737358855
-0.9600294340308398,0.27989906358261646
-0.9656988384392075,0.25966469424464655
-0.9709418174260522,0.2393156642875577
-0.9757560558394494,0.21886095927013038
-0.9801394278472418,0.1983096114142773
-0.984089997875748,0.17767069561666665
-0.9876060214644565,0.15695332544150592
-0.9906859460363305,0.13616664909624665
-0.9933284115833828,0.11531984539199414
-0.9955322512672159,0.09442211969040264
-0.9972964919342662,0.07348269983884703
-0.9986203545455204,0.052510832095665476
-0.9995032545205178,0.03151577704727028
-0.9999448019954839,0.010506805518936346
-0.9999448019954839,-0.0105068055189361
-0.9995032545205179,-0.03151577704727003
-0.9986203545455206,-0.052510832095665226
-0.9972964919342661,-0.07348269983884723
-0.9955322512672158,-0.09442211969040283
-0.9933284115833828,-0.11531984539199389
-0.9906859460363306,-0.13616664909624643
-0.9876060214644565,-0.1569533254415057
-0.9840899978757481,-0.17767069561666643
-0.9801394278472418,-0.19830961141427708
-0.9757560558394492,-0.2188609592701306
-0.9709418174260521,-0.2393156642875579
-0.9656988384392076,-0.25966469424464633
-0.96002943403084,-0.27989906358261624
-0.953936107650336,-0.30000983737358833
-0.947421549939091,-0.31998813526599784
-0.9404886375423983,-0.3398251354059076
-0.9331404318392026,-0.3595120783324901
-0.925380177590282,-0.3790402708459591
-0.9172113015054528,-0.3984010898462416
-0.9086374107304311,-0.4175859861406961
-0.8996622912540178,-0.43658648821919654
-0.8902899062363139,-0.4553942059949107
-0.8805243942586999,-0.4740008345091276
-0.8703700674963547,-0.4923981575984935
-0.8598314098141205,-0.5105780515230377
-0.8489130747865546,-0.5285324885533882
-0.8376198836430417,-0.5462535405155899
-0.8259568231388739,-0.5637333822919652
-0.8139290433532416,-0.5809642952764629
-0.8015418554151021,-0.5979386707829788
-0.7888007291579358,-0.6146490134051377
-0.7757112907044199,-0.6310879443260528
-0.7622793199820932,-0.6472482045766041
-0.7485107481711012,-0.6631226582407953
-0.7344116550851546,-0.6787042956067717
-0.7199882664868541,-0.6939862362621142
-0.70524695133857,-0.7089617321320333
-0.6901942189900867,-0.7236241704591303
-0.6748367163042577,-0.7379670767234043
-0.6591812247219377,-0.7519841175012185
-0.6432346572674899,-0.7656691032619608
-0.6270040554961869,-0.7790159911011678
-0.6104965863848615,-0.7920188874088998
-0.5937195391671688,-0.8046720504721938
-0.5766803221148672,-0.816969893010442
-0.5593864592665333,-0.8289069846425781
-0.541845587105159,-0.8404780542849799
-0.5240654511860947,-0.8516779924790324
-0.5060539027168314,-0.8625018536473203
-0.4878188950901271,-0.8729448582774558
-0.4693684803720134,-0.8830023950325767
-0.45071080574622946,-0.8926700227875832
-0.431854109916655,-0.9019434725902136
-0.4128067194693316,-0.9108186495460928
-0.39357704519567327,-0.9192916346269244
-0.37417357837850246,-0.9273586864010206
-0.35460488704253595,-0.9350162426854146
-0.3348796121709864,-0.9422609221188204
-0.315006463889948,-0.9490895256547461
-0.29499421762224975,-0.9554990379741033
-0.2748517102124757,-0.9614866288166869
-0.25458783602486323,-0.9670496542309385
-0.2342115430158023,-0.9721856577414405
-0.21373182878266964,-0.9768923714336272
-0.1931577365907431,-0.9811677169552315
-0.17249835137995032,-0.9850098064340269
-0.1517627957532149,-0.988416943311459
-0.130960225948172,-0.9913876230917973
-0.11009982779403207,-0.9939205340064788
-0.08919081265537408,-0.9960145575933484
-0.06824241336467135,-0.9976687691905393
-0.04726388014532912,-0.9988824383447775
-0.026264476527047245,-0.9996550291339311
-0.005253475255306219,-0.9999862004036566
0.015759845803216186,-0.9998758059180446
0.03676620775748966,-0.9993238944241918
0.05775633478942842,-0.9983307096306772
0.07872095824983136,-0.9968966900999463
0.09965082075115658,-0.9950224690546544
0.12053668025532321,-0.9927088740980539
0.14136931415473514,-0.9899569268485471
0.16213952334472495,-0.986767842488569
0.18283813628561962,-0.9831430292279966
0.2034560130526333,-0.979084087682323
0.22398404937180438,-0.974592810165871
0.2444131806401812,-0.969671179900357
0.26473438592849924,-0.9643213701391569
0.28493869196456834,-0.9585457432076578
0.30501717709561743,-0.9523468494601224
0.3249609752278451,-0.9457274261535233
0.34476127974143705,-0.9386903962388486
0.3644093473793213,-0.931238867070408
0.3838965021079447,-0.9233761290337132
0.40321413894836483,-0.9151056540925362
0.42235372777596664,-0.9064310942557876
0.4413068170871254,-0.8973562799648923
0.46006503773115237,-0.887885218402375
0.47862010660587667,-0.8780220917224002
0.496963830315229,-0.8677712552040521
0.5150881087872178,-0.8571372353281632
0.5329849388506882,-0.8461247277785516
0.5506464177693006,-0.8347385953685362
0.5680647467311555,-0.8229838658936566
0.5852322342925291,-0.8108657299115398
0.6021412997741991,-0.7983895384498961
0.6187844766088583,-0.7855608006436557
0.6351544156381409,-0.7723851813022903
0.6512438883578043,-0.758868498408392
0.6670457901096327,-0.7450167205486169
0.6825531432186541,-0.7308359642781241
0.6977591000742854,-0.7163324914196783
0.7126569461540444,-0.7015127062986042
0.7272401029884935,-0.6863831529148173
0.7415021310661069,-0.6709505120531783
0.7554367326767789,-0.655221598333444
0.769037754692713,-0.6392033572011263
0.7822991912854712,-0.6229028618605776
0.7952151865779787,-0.6063273101516626
0.8077800372303148,-0.589484021371395
0.819988194958146,-0.5723804330419424
0.8318342689826935,-0.5550240976264254
0.8433130284111489,-0.5374226791939625
0.8544194045464885,-0.5195839500354335
0.8651484931256684,-0.5015157872314541
0.8754955564852082,-0.4832261691740789
0.8854560256532098,-0.46472317204376834
0.8950255023668876,-0.4460149662431745
0.9041997610147166,-0.4271098127893215
0.9129747505023431,-0.4080160596657735
0.9213465960414365,-0.38874213813639713
0.9293116008606834,-0.36929655902235764
0.9368662478381795,-0.34968790894397633
0.9440072010544917,-0.3299248465291218
0.9507313072657055,-0.31001609858980345
0.9570355972958096,-0.2899704562686573
0.9629172873477994,-0.2697967711570244
0.9683737802329244,-0.24950395138633769
0.9734026665175333,-0.22910095769454167
0.9780017255870115,-0.20859679946928295
0.9821689266263426,-0.18800053076961815
0.9859024295168594,-0.16732124632799644
0.9892005856487877,-0.14656807753428164
0.9920619386492266,-0.1257501884035875
0.9944852250252415,-0.1048767715297075
0.9964693747217871,-0.08395704402592072
0.9980135115942135,-0.06300024345497936
0.999116953795147,-0.042015623750057504
0.9997792140755748,-0.02101245112847572
1.0,-2.4492935982947064e-16
