x,y
-0.20197858910881145,-0.19419971273538192
-0.21808130236073114,-0.20837647460581818
-0.2343714368599058,-0.22243947583638932
-0.2508620245729089,-0.2363774825986634
-0.26756601446801725,-0.25017856951819684
-0.2844962463950395,-0.263830065342925
-0.30166542036737415,-0.2773184973999418
-0.31908606076575874,-0.29062953495565097
-0.33677047495175444,-0.30374793164384095
-0.3547307057479165,-0.3166574671834481
-0.3729784772116794,-0.3293408886735163
-0.39152513310223735,-0.34177985182799464
-0.4103815674153487,-0.353954862598431
-0.4295581463415483,-0.3658452197291843
-0.4490646209904789,-0.3774289588982997
-0.46891003022006006,-0.38868279921837023
-0.4891025929164575,-0.3995820930060882
-0.5096495890921614,-0.41010077987710064
-0.530557229208149,-0.4202113463841869
-0.5518305111858196,-0.4298847925912854
-0.573473064659221,-0.43909060716251425
-0.5954869821325561,-0.447796752742414
-0.6178726368569406,-0.45596966360869806
-0.6406284874290148,-0.46357425778830824
-0.6637508693475872,-0.47057396603680846
-0.6872337740483437,-0.4769307802840183
-0.7110686162757338,-0.48260532433750386
-0.7352439910500171,-0.4875569498006587
-0.7597454219495572,-0.49174386029214534
-0.7845551029559228,-0.49512326713496807
-0.8096516367022695,-0.497651579700905
-0.8350097726212664,-0.4992846335319576
-0.8606001492016024,-0.49997795919572796
-0.8863890453216782,-0.49968709454573584
-0.9123381464204675,-0.49836794262961126
-0.9384043320678755,-0.4959771768971142
-0.9645394922830334,-0.49247269458689114
-0.990690380684834,-0.4878141181997625
-1.0167985132035708,-0.481963343786133
-1.0428001215879996,-0.4748851333819636
-1.0686261712548843,-0.46654774732729587
-1.094202453090032,-0.4569236104111701
-1.11944975856098,-0.44599000383880616
-1.1442841468829674,-0.4337297729592569
-1.1686173119380647,-0.4201320385901818
-1.1923570551388292,-0.4051928977147421
-1.2154078684248786,-0.3889160974048984
-1.237671629076894,-0.37131366416126343
-1.2590484050483786,-0.35240646957822797
-1.2794373661034812,-0.3322247124744364
-1.2987377922970638,-0.31080829749892797
-1.3168501673651334,-0.2882070908445648
-1.3336773405690936,-0.26448103516028376
-1.3491257366453429,-0.2397001081041259
-1.363106589963858,-0.21394411222605875
-1.375537176016676,-0.1873022879655048
-1.386342011156009,-0.15987274638693716
-1.395453990276822,-0.13176172369236805
-1.4028154320460793,-0.10308266532234456
-1.4083790024213394,-0.07395515332320779
-1.4121084896078044,-0.044503696325037145
-1.4139794072312202,-0.014856406639559326
-1.4139794072312202,0.014856406639558981
-1.4121084896078047,0.044503696325036805
-1.4083790024213396,0.07395515332320746
-1.4028154320460786,0.1030826653223448
-1.395453990276822,0.1317617236923683
-1.386342011156009,0.15987274638693683
-1.375537176016676,0.18730228796550447
-1.363106589963858,0.21394411222605844
-1.349125736645343,0.23970010810412562
-1.3336773405690936,0.26448103516028343
-1.316850167365133,0.28820709084456503
-1.2987377922970635,0.3108082974989282
-1.279437366103482,0.33222471247443625
-1.2590484050483788,0.35240646957822774
-1.237671629076894,0.3713136641612631
-1.2154078684248788,0.3889160974048982
-1.1923570551388294,0.40519289771474193
-1.168617311938065,0.4201320385901816
-1.1442841468829672,0.43372977295925713
-1.1194497585609795,0.44599000383880627
-1.0942024530900325,0.45692361041116997
-1.0686261712548846,0.4665477473272957
-1.0428001215879998,0.4748851333819636
-1.0167985132035713,0.481963343786133
-0.9906903806848343,0.4878141181997625
-0.9645394922830332,0.49247269458689114
-0.9384043320678752,0.4959771768971142
-0.9123381464204678,0.49836794262961126
-0.8863890453216786,0.49968709454573595
-0.860600149201603,0.4999779591957281
-0.8350097726212667,0.4992846335319576
-0.8096516367022697,0.497651579700905
-0.7845551029559231,0.4951232671349682
-0.7597454219495571,0.49174386029214534
-0.7352439910500169,0.4875569498006588
-0.711068616275734,0.4826053243375039
-0.687233774048344,0.4769307802840185
-0.6637508693475875,0.47057396603680857
-0.640628487429015,0.4635742577883083
-0.6178726368569409,0.4559696636086983
-0.5954869821325558,0.44779675274241393
-0.5734730646592214,0.4390906071625145
-0.55183051118582,0.4298847925912856
-0.5305572292081493,0.4202113463841871
-0.5096495890921616,0.4101007798771007
-0.4891025929164579,0.3995820930060884
-0.46891003022006034,0.3886827992183704
-0.4490646209904793,0.3774289588983
-0.42955814634154826,0.36584521972918427
-0.41038156741534854,0.3539548625984309
-0.39152513310223724,0.3417798518279945
-0.3729784772116793,0.32934088867351613
-0.3547307057479163,0.31665746718344795
-0.3367704749517543,0.30374793164384084
-0.3190860607657591,0.29062953495565125
-0.30166542036737454,0.277318497399942
-0.2844962463950399,0.2638300653429253
-0.2675660144680174,0.25017856951819695
-0.25086202457290907,0.23637748259866348
-0.23437143685990594,0.22243947583638943
-0.2180813023607313,0.20837647460581832
-0.20197858910881145,0.1941997127353819
-0.18605020411109216,0.1799197855552272
-0.17028301159063133,0.16554670162543125
-0.1546638478900349,0.15108993314034597
-0.13917953339827094,0.1365584650312759
-0.12381688183761479,0.12196084281213374
-0.10856270722361139,0.10730521923157882
-0.09340382878909775,0.09259939981089681
-0.0783270741435803,0.0778508873599524
-0.06331928092164633,0.06306692557430253
-0.04836729715864771,0.04825454182534113
-0.033457980618577986,0.03342058926237749
-0.018578197287950193,0.018571788351141767
-0.00371481924047506,0.003714767977469052
0.01114527792951578,-0.011143893751955186
0.02601521791169842,-0.025997628877812453
0.04090812653186422,-0.04083983899021754
0.055837134461459235,-0.055663854529294364
0.07081537959293055,-0.07046289384960033
0.08585600888557054,-0.08523002191534725
0.10097217948075092,-0.09995810849596411
0.11617705887751321,-0.11463978573523116
0.13148382394941893,-0.12926740497211234
0.14690565857134727,-0.1438329926976984
0.16245574961055892,-0.1583282055405577
0.17814728101979613,-0.1727442841825062
0.1939934257515285,-0.18707200611870278
0.21000733519162892,-0.20130163719031965
0.2262021257879109,-0.21542288183529926
0.242590862524113,-0.2294248320232926
0.25918653886323645,-0.2432959148653072
0.2760020527558113,-0.2570238389174287
0.2930501782789473,-0.27059553923185387
0.31034353244126844,-0.28399712124805515
0.32789453665748447,-0.2972138036629381
0.34571537236500766,-0.31022986047214085
0.3638179302244,-0.32302856243599143
0.38221375231646487,-0.33559211829396984
0.4009139667225711,-0.3479016161316811
0.4199292138527077,-0.3599369653952389
0.43926956386939375,-0.3716768401503939
0.4589444245469338,-0.3830986242985287
0.4789624389067736,-0.39417835958935077
0.4993313719836412,-0.4048906974112458
0.5200579861067272,-0.41520885549493236
0.5411479041288604,-0.4251045808341038
0.562605460108369,-0.43454812030746104
0.5844335370473809,-0.44350820067865127
0.6066333914214108,-0.45195201985206496
0.6292044644032367,-0.4598452514702402
0.6521441798945038,-0.46715206514867275
0.6754477297365551,-0.47383516485073895
0.6991078467828585,-0.47985584810230747
0.7231145668838581,-0.48517408892383684
0.7474549812652137,-0.48974864750688774
0.7721129812750107,-0.49353720976955723
0.7970689980358794,-0.49649655997689246
0.8222997401628075,-0.4985827895913262
0.8477779333927028,-0.4997515454062611
0.8734720667094821,-0.4999583197932138
0.8993461503261782,-0.4991587855385865
0.9253594916853808,-0.49730917723912055
0.9514664964373906,-0.4943667205453141
0.977616502121145,-0.4902901096717465
1.003753652968741,-0.4850400325185726
1.0298168248357709,-0.4785797414617212
1.055739609675793,-0.470875666371131
1.0814503691720598,-0.46189806471802103
1.1068723670536857,-0.4516217017581725
1.1319239891968969,-0.44002655176828176
1.1565190597880182,-0.42709850922348747
1.180567260554349,-0.4128300967109687
1.2039746583155773,-0.39722115436971867
1.226644343854212,-0.38027949383893217
1.2484771823549927,-0.3620214982084849
1.2693726724564556,-0.3424726484237148
1.289229907362507,-0.32166795613238763
1.3079486275839582,-0.2996522831947463
1.3254303508616894,-0.2764805291091972
1.341579560839513,-0.25221766950749963
1.3563049323075773,-0.2269386316745127
1.3695205675441058,-0.2007279967285979
1.3811472156652256,-0.17367952258299243
1.391113445157272,-0.14589548695966348
1.399356739090794,-0.11748585535181463
1.4058244830307762,-0.0885672846859094
1.4104748174316364,-0.05926197923813869
1.4132773293333556,-0.02969642081359982
