x,y
0.5,0.0
0.4998903417374228,0.010471209941678479
0.49956141504942925,0.02093782686459981
0.4990133642141358,0.03139525976465668
0.4982464296247521,0.04183892166615774
0.49726094768413664,0.052264231633826735
0.4960573506572388,0.06266661678215212
0.4946361664814941,0.0730415142812058
0.49299801853525244,0.08338437335805113
0.4911436253643443,0.09369065729286231
0.48907380036690284,0.10395584540887967
0.4867894514365802,0.11417543505532787
0.48429158056431565,0.1243449435824274
0.48158128339882916,0.13445991030763288
0.4786597487660337,0.1445158984722358
0.4755282581475768,0.15450849718747373
0.47218818511874056,0.16443332336929162
0.4686409947459457,0.1742860236609076
0.4648882429441256,0.184062276342339
0.46093157579425026,0.19375779322605147
0.4567727288213004,0.2033683215379001
0.4524135262330097,0.2128896457825363
0.44785588011970634,0.22231758959246373
0.4431017896156073,0.23164801755993084
0.4381533400219318,0.24087683705085758
0.4330127018922193,0.24999999999999994
0.4276821300802533,0.25901350468656503
0.42216396275100754,0.2679133974894982
0.41646062035504977,0.27669577462167194
0.4105746045668521,0.2853567838422158
0.4045084971874738,0.2938926261462365
0.39826495901209824,0.30229955743118736
0.39184672866292,0.3105738901391551
0.3852566213878947,0.3187119948743448
0.3784975278258783,0.32671030199505263
0.37157241273869723,0.33456530317942906
0.36448431371070583,0.3422735529643443
0.35723633981640174,0.3498316702566827
0.34983167025668277,0.3572363398164017
0.3422735529643444,0.3644843137107058
0.3345653031794291,0.3715724127386971
0.3267103019950528,0.3784975278258782
0.3187119948743449,0.3852566213878946
0.3105738901391552,0.3918467286629199
0.3022995574311874,0.3982649590120982
0.2938926261462366,0.4045084971874737
0.28535678384221586,0.410574604566852
0.27669577462167205,0.41646062035504977
0.2679133974894984,0.4221639627510075
0.25901350468656514,0.42768213008025324
0.25000000000000006,0.43301270189221924
0.2408768370508577,0.43815334002193174
0.23164801755993086,0.4431017896156073
0.22231758959246375,0.44785588011970634
0.2128896457825364,0.4524135262330096
0.2033683215379002,0.4567727288213004
0.19375779322605158,0.4609315757942502
0.18406227634233904,0.4648882429441257
0.17428602366090767,0.4686409947459457
0.16443332336929167,0.47218818511874056
0.15450849718747375,0.4755282581475768
0.14451589847223592,0.4786597487660337
0.13445991030763296,0.4815812833988291
0.1243449435824275,0.4842915805643156
0.11417543505532796,0.4867894514365802
0.10395584540887974,0.4890738003669029
0.09369065729286237,0.49114362536434436
0.08338437335805117,0.49299801853525244
0.07304151428120594,0.4946361664814941
0.06266661678215224,0.4960573506572389
0.05226423163382684,0.4972609476841366
0.04183892166615783,0.4982464296247522
